email_id,sender_domain,timestamp,Type,Area,Sub Area,Child Sub Area,email_body
email_383,client.com,3/27/21 19:27,Service Request,Credit Cards,Card conversion,Convert card to Rupay Select or Visa Signature,"Subject: Question about Card conversion – Convert card to Rupay Select or Visa Signature in Credit Cards

Hello,

I need help with Card conversion in Credit Cards (specifically: Convert card to Rupay Select or Visa Signature).
I was told this would be fixed, but I haven't heard back.


Regards"
email_226,anothercorp.net,12/26/21 8:54,Complaint,Suggessions/Issues,Leased Branch premises,Possession issues,"Subject: Follow-up on complaint — Leased Branch premises – Possession issues

Hi team,

This is regarding my complaint for Leased Branch premises (Suggessions/Issues).
It started a few days ago and hasn't been resolved.
Please sort this today.


Regards"
email_152,anothercorp.net,11/28/21 23:40,Complaint,KV fee related,Txn failed,N/A,"Subject: Question about Txn failed in KV fee related

Hi there,

I'm following up on Txn failed.
It started a few days ago and hasn't been resolved.


— Sent from my phone"
email_470,anothercorp.net,3/17/21 13:29,Complaint,Suggessions/Issues,Online loan STP,N/A,"Subject: Question about Online loan STP in Suggessions/Issues

Hello,

This is regarding my complaint for Online loan STP (Suggessions/Issues).
I tried the usual steps but the problem persists.
Not sure what else you need.


Regards"
email_782,client.com,3/30/21 21:54,Complaint,Credit Cards,Payment not shown in Stmt/AC,Mode of Payment (Transfer from Account),"Subject: Issue with Payment not shown in Stmt/AC – Mode of Payment (Transfer from Account) (Complaint)

Hey,

This is regarding my complaint for Payment not shown in Stmt/AC (Credit Cards).
I don't have the exact date/time right now.


— Sent from my phone"
email_713,anothercorp.net,8/24/21 17:58,Complaint,UPI,Credit Card on UPI,N/A,"Subject: Complaint: Credit Card on UPI

To whom it may concern,

I'm reaching out about Credit Card on UPI under UPI.
I tried the usual steps but the problem persists.
Please sort this today.
I already shared some details before.


Sincerely"
email_768,client.com,5/18/21 16:19,Service Request,Credit Cards,Card Not Activated,Cards agt. Deposits,"Subject: Question about Card Not Activated – Cards agt. Deposits in Credit Cards

Hi team,

I'm following up on Card Not Activated (specifically: Cards agt. Deposits).
I got an error and couldn't complete what I was doing.
Need this fixed now.
Not sure what else you need.


Regards"
email_281,business.org,5/24/21 14:30,Service Request,NRI Customers,KYC updation,Others,"Subject: Need assistance: KYC updation – Others

To whom it may concern,

This is regarding my service request for KYC updation (NRI Customers).
I tried the usual steps but the problem persists.
Please sort this today.
I already shared some details before.


Thanks"
email_803,anothercorp.net,1/4/21 3:10,Service Request,Credit Cards,Temporary Blocking of existing Card,N/A,"Subject: Service Request: Help with Temporary Blocking of existing Card (Credit Cards)

To whom it may concern,

This is regarding my service request for Temporary Blocking of existing Card (Credit Cards).
Please process this request and let me know what you need from me.
This is urgent.
Let me know if you need anything else.


Thanks"
email_423,business.org,9/3/21 3:08,Query,NRI Customers,Interest Rates query,Query for Interest Rates query for NRE/NRO Term Deposit,"Subject: Need assistance: Interest Rates query – Query for Interest Rates query for NRE/NRO Term Deposit

Hi team,

I'm reaching out about Interest Rates query under NRI Customers (specifically: Query for Interest Rates query for NRE/NRO Term Deposit).
Can you clarify the process and timelines?
I already shared some details before.


Best"
email_678,business.org,1/5/21 13:14,Service request,CASA,Signature update,Current Account,"Subject: Follow-up on service request — Signature update – Current Account

Hello,

I need help with Signature update in CASA (specifically: Current Account).
I got an error and couldn't complete what I was doing.
I already shared some details before.


Cheers"
email_843,client.com,5/27/21 22:24,Service request,CASA,Update Nominee,Saving Account,"Subject: Follow-up on service request — Update Nominee – Saving Account

To whom it may concern,

I'm reaching out about Update Nominee under CASA (specifically: Saving Account).
It started a few days ago and hasn't been resolved.
Not sure what else you need.


Cheers"
email_836,anothercorp.net,7/21/21 19:23,Complaint,Insurance/Mutual Fund,Pending/non disbrs claims,N/A,"Subject: Issue with Pending/non disbrs claims (Complaint)

To whom it may concern,

I'm following up on Pending/non disbrs claims.
I got an error and couldn't complete what I was doing.


Cheers"
email_340,business.org,2/19/21 22:33,Service Request,NRI Customers,TDS certificate Request,N/A,"Subject: Service Request: Help with TDS certificate Request (NRI Customers)

Hello,

I'm reaching out about TDS certificate Request under NRI Customers.
It started a few days ago and hasn't been resolved.
This is urgent.


Sincerely"
email_619,client.com,12/4/21 7:41,Complaint,Credit Cards,Getting error DEBIT TIMEOUT while doing Transaction,Getting error DEBIT TIMEOUT while doing Transaction,"Subject: Need assistance: Getting error DEBIT TIMEOUT while doing Transaction – Getting error DEBIT TIMEOUT while doing Transaction

Hello,

This is regarding my complaint for Getting error DEBIT TIMEOUT while doing Transaction (Credit Cards).
I got an error and couldn't complete what I was doing.
Need this fixed now.
Not sure what else you need.


— Sent from my phone"
email_811,anothercorp.net,11/19/21 12:26,Complaint,Credit Cards,Payment not shown in Stmt/AC,Mode of Payment (Cheque),"Subject: Complaint: Payment not shown in Stmt/AC – Mode of Payment (Cheque)

To whom it may concern,

I'm reaching out about Payment not shown in Stmt/AC under Credit Cards (specifically: Mode of Payment (Cheque)).
It started a few days ago and hasn't been resolved.


Best"
email_204,business.org,11/26/21 17:09,Service request,CASA,Account Transfer Request,BSBDA/BSBDS to SBGEN,"Subject: Need assistance: Account Transfer Request – BSBDA/BSBDS to SBGEN

Hello,

This is regarding my service request for Account Transfer Request (CASA).
It started a few days ago and hasn't been resolved.
I already shared some details before.


Regards"
email_958,anothercorp.net,12/27/21 20:10,Service request,CASA,Update Nominee,Saving Account,"Subject: Question about Update Nominee – Saving Account in CASA

Hi there,

I'm following up on Update Nominee (specifically: Saving Account).
I tried the usual steps but the problem persists.
Let me know if you need anything else.


Sincerely"
email_951,client.com,12/21/21 9:29,Complaint,Credit Cards,Reward Points not credited in Account,Reward Points not credited in Account,"Subject: Follow-up on complaint — Reward Points not credited in Account – Reward Points not credited in Account

I'm raising a complaint about Reward Points not credited in Account in Credit Cards (specifically: Reward Points not credited in Account).
I was told this would be fixed, but I haven't heard back.
ASAP please.
Let me know if you need anything else.


Best"
email_95,client.com,1/30/21 5:13,Complaint,UPI,UPI Autopay,N/A,"Subject: Complaint: UPI Autopay

I need help with UPI Autopay in UPI.
I tried the usual steps but the problem persists.
Please sort this today.
I don't have the docs handy.


— Sent from my phone"
email_846,client.com,3/2/21 8:07,Service request,CASA,Addition/Deletion of account holders,Current Account,"Subject: Follow-up on service request — Addition/Deletion of account holders – Current Account

Hello,

I'm reaching out about Addition/Deletion of account holders under CASA (specifically: Current Account).
I tried the usual steps but the problem persists.
Not sure what else you need.


— Sent from my phone"
email_820,client.com,11/16/21 23:59,Service Request,Credit Cards,Suit Filed Card,Customer wants to know date of filing Suit,"Subject: Issue with Suit Filed Card – Customer wants to know date of filing Suit (Service Request)

Hi team,

I'm reaching out about Suit Filed Card under Credit Cards (specifically: Customer wants to know date of filing Suit).
I got an error and couldn't complete what I was doing.
Please sort this today.


Regards"
email_927,client.com,2/2/21 15:16,Query,NRI Customers,Fixed Deposit Closure,N/A,"Subject: Issue with Fixed Deposit Closure (Query)

Hello,

This is regarding my query for Fixed Deposit Closure (NRI Customers).
I don't have the exact date/time right now.
I don't have the docs handy.


Cheers"
email_417,client.com,12/13/21 17:25,Complaint,NRI Customers,Internet Banking,OTP issue,"Subject: Follow-up on complaint — Internet Banking – OTP issue

Hi there,

I'm raising a complaint about Internet Banking in NRI Customers (specifically: OTP issue).
I don't have the exact date/time right now.


Sincerely"
email_325,client.com,9/5/21 22:52,,,,N/A,"Subject: Follow-up on request — Details

Hi there,

I'm reaching out about the issue under my account.
I got an error and couldn't complete what I was doing.


Sincerely"
email_669,client.com,4/8/21 16:49,Service Request,Credit Cards,Apply for Credit Cards,Through STP - Issues faced,"Subject: Follow-up on service request — Apply for Credit Cards – Through STP - Issues faced

Hi there,

I'm reaching out about Apply for Credit Cards under Credit Cards (specifically: Through STP - Issues faced).
It started a few days ago and hasn't been resolved.
Please sort this today.
I don't have the docs handy.


Sincerely"
email_622,client.com,12/29/21 11:25,Service Request,Credit Cards,Apply for Credit Cards,Through STP - Issues faced,"Subject: Issue with Apply for Credit Cards – Through STP - Issues faced (Service Request)

Hello,

This is regarding my service request for Apply for Credit Cards (Credit Cards).
I got an error and couldn't complete what I was doing.
Let me know if you need anything else.


Cheers"
email_946,anothercorp.net,4/28/21 8:37,Service Request,NRI Customers,Registered mobile number updation,N/A,"Subject: Question about Registered mobile number updation in NRI Customers

Hey,

I need help with Registered mobile number updation in NRI Customers.
It started a few days ago and hasn't been resolved.
This is urgent.
I don't have the docs handy.


Thanks"
email_243,business.org,11/16/21 9:02,Complaint,Suggessions/Issues,Administration issues,N/A,"Subject: Question about Administration issues in Suggessions/Issues

Hello,

I need help with Administration issues in Suggessions/Issues.
I tried the usual steps but the problem persists.
ASAP please.
Let me know if you need anything else.


Sincerely"
email_578,anothercorp.net,3/20/21 23:16,Service Request,Credit Cards,Card Not Activated,Temporary Block,"Subject: Question about Card Not Activated – Temporary Block in Credit Cards

To whom it may concern,

This is regarding my service request for Card Not Activated (Credit Cards).
Please process this request and let me know what you need from me.
ASAP please.
I already shared some details before.


Cheers"
